NA,1271758230,Requisition,2,Move Order Transfer,1926MX,,M1QE10,A-004-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,108,108,,,108,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,3,Move Order Transfer,0922MX,,M1QE10,A-007-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,120,120,,,120,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,4,Move Order Transfer,4000MX,,M1QE10,A-010-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,300,300,,,300,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,5,Move Order Transfer,1188MX,,M1QE10,A-013-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,12,12,,,12,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,6,Move Order Transfer,3175MX,,M1QE10,A-019-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,96,96,,,96,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,7,Move Order Transfer,0964MX,,M1QE10,A-021-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,192,192,,,192,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,8,Move Order Transfer,0085MX,,M1QE10,A-025-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,360,360,,,360,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,9,Move Order Transfer,2864MX,,M1QE10,A-028-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,288,288,,,288,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,10,Move Order Transfer,4002MX,,M1QE10,A-031-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,132,132,,,132,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,11,Move Order Transfer,1065MX,,M1QE10,A-034-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,276,276,,,276,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,12,Move Order Transfer,4004MX,,M1QE10,A-037-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,24,24,,,24,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
NA,1271758230,Requisition,13,Move Order Transfer,0963MX,,M1QE10,B-024-01,M1QE10,SURTIDO RESUPPLY,,,,,,,EA,384,384,,,384,,,,,,,,04-DEC-2019 23:01:38,General Transfer,2U,,,,,,,,Approved,04-DEC-2019 23:08:22,ANAPATRICIAH-V,,.
