N448MX/11,N448MX,11,2.000008798,C0S,2.999986803,3.999982405
0766MX/11,0766MX,11,21.99424705,CXF,2.682519655,4.364777744
0767MX/11,0767MX,11,27.18793179,CXF,2.685014828,4.340160955
0768MX/11,0768MX,11,10.06694682,CXF,2.682044566,4.370739292
0772MX/11,0772MX,11,18.71055248,CXF,2.672288809,4.382553646
0899MX/11,0899MX,11,23.16956691,CXF,2.675923992,4.359166504
600017/11,600017,11,137.5,CYF,2,4
602190/11,602190,11,4.86269787,CYF,2.673413061,3.907296013
602760/11,602760,11,5.692307692,CYF,7.027027027,13
602762/11,602762,11,4.307692308,CYF,6.964285714,13
602764/11,602764,11,4.461538462,CYF,6.948275862,13
602768/11,602768,11,2.461538462,CYF,6.90625,13
602772/11,602772,11,7.846153846,CYF,7.009803922,13
602774/11,602774,11,5.769230769,CYF,6.933333333,13
602775/11,602775,11,5.769230769,CYF,6.933333333,13
602797/11,602797,11,23.69230769,CYF,7.006493506,13
690095/11,690095,11,125.5261089,CYF,2.668767502,4.333759764
0032MX/11,0032MX,11,49.75121406,CYF,1.668300997,2.834101693
0064MX/11,0064MX,11,36.99625421,CYF,1.5,3
0079MX/11,0079MX,11,29.50738442,CYF,1.69449109,2.846745032
0765MX/11,0765MX,11,11.33105051,CYF,2.735845186,3.883135103
0770MX/11,0770MX,11,9.57763124,CYF,2.714658703,4.385217905
0771MX/11,0771MX,11,6.594206079,CYF,2.729669013,4.397800077
0773MX/11,0773MX,11,19.57941098,CYF,2.70692515,3.881628516
0774MX/11,0774MX,11,11.01225947,CYF,2.724236572,3.904739087
1473MX/11,1473MX,11,19.29516852,CYF,1.5,3
2364MX/11,2364MX,11,28.56989374,CYF,1.5,3
296A/11,296A,11,58.67984317,CYF,2.67553544,3.834366076
3150MX/11,3150MX,11,9.616082188,CYF,1.5,3
3176MX/11,3176MX,11,16.44939974,CYF,1.702189772,2.857247117
4011MX/11,4011MX,11,126.5643568,CYF,2.670578104,3.839943665
417UMX/11,417UMX,11,18.51425672,CYF,2.700621513,3.834882548
632AMX/11,632AMX,11,10.69308093,CYF,2.71203409,4.395365594
6495MX/11,6495MX,11,37.58982999,CYF,2.686896962,4.336279255
7056MX/11,7056MX,11,125.5261089,CYF,2.668767502,4.333759764
8654MX/11,8654MX,11,12.48810354,CYF,2.722591135,3.843658073
8796MX/11,8796MX,11,3.848523471,CYF,2.858239032,3.89759868
9947MX/11,9947MX,11,465,CYF,2,4
N487MX/11,N487MX,11,74.47193713,CYF,2.672147492,4.33720422
N972MX/11,N972MX,11,13.4,CYF,2.014925373,4.029850746
602779/11,602779,11,1.692307692,CZF,7.090909091,13
603480/11,603480,11,2.461538462,CZF,6.90625,13
603481/11,603481,11,1.692307692,CZF,7.090909091,13
603828/11,603828,11,30.4147095,CZF,2.69606389,3.846822867
8602E/11,8602E,11,1019.212637,CZF,2.666764424,3.833351215
I116MX/11,I116MX,11,2.185391553,CZF,2.745503428,4.118255141
N262MX/11,N262MX,11,6.266121827,CZF,2.713001833,3.989708577
602766/11,602766,11,3.153846154,CZM,6.975609756,13
602770/11,602770,11,1.076923077,CZM,7.428571429,13
602784/11,602784,11,1.307692308,CZM,6.882352941,13
602785/11,602785,11,1.076923077,CZM,7.428571429,13
602787/11,602787,11,1.076923077,CZM,7.428571429,13
303A/11,303A,11,5.369418342,CZM,2.793598682,4.46975789
305A/11,305A,11,10.10650644,CZM,2.67154631,4.353631024
308A/11,308A,11,12.28875287,CZM,2.685382345,3.906010684
8732MX/11,8732MX,11,1.431348935,CZM,2.794566651,4.890491639
690022/11,690022,11,5.068619905,CZS,2.762093087,3.945847267
8697MX/11,8697MX,11,1.09301961,CZS,2.744690005,4.574483342
309A/11,309A,11,5,ND,0.5,1
314A/11,314A,11,3,ND,0.5,1
8375MX/11,8375MX,11,3,ND,0.5,1
8583MX/11,8583MX,11,3,ND,0.5,1
0065MX/19,0065MX,19,73.75830074,AXF,2.006553818,3.891087472
0085MX/19,0085MX,19,190.963333,AXF,1.995147414,3.88556268
0364MX/19,0364MX,19,78.34506611,AXF,2.003955167,3.893033922
0366MX/19,0366MX,19,120.0275376,AXF,1.999541145,3.88244239
044KMX/19,044KMX,19,79.8,AXF,1.303258145,2.593984962
0831MX/19,0831MX,19,89.69924197,AXF,1.995557555,3.890779814
0884MX/19,0884MX,19,122.5434417,AXF,1.999290998,3.884336797
