690021/1S,690021,1S,10.1,C0M,2.8,4.1
602653/1S,602653,1S,1.2,C0S,3.5,4.3
308A/1S,308A,1S,5.4,C0S,2.8,4
309A/1S,309A,1S,2.7,C0S,2.9,4
310A/1S,310A,1S,1.4,C0S,2.9,4.4
314A/1S,314A,1S,1,C0S,3,4.9
335A/1S,335A,1S,0.5,C0S,3.7,5.5
6909MX/1S,6909MX,1S,0.5,C0S,3.7,5.5
7068MX/1S,7068MX,1S,0.3,C0S,3.6,7.3
8375MX/1S,8375MX,1S,2.8,C0S,2.9,4.4
8697MX/1S,8697MX,1S,0.3,C0S,3.6,7.3
8732MX/1S,8732MX,1S,0.4,C0S,2.7,4.7
I116MX/1S,I116MX,1S,1,C0S,2,4
N263MX/1S,N263MX,1S,0.3,C0S,3.6,7.3
600017/1S,600017,1S,51.3,CXF,2,4
690095/1S,690095,1S,58.9,CXF,2.8,4
1094MX/1S,1094MX,1S,48.6,CXF,1.8,3
298A/1S,298A,1S,116.6,CXF,2.8,4
4011MX/1S,4011MX,1S,59.1,CXF,2.8,4
7056MX/1S,7056MX,1S,58.9,CXF,2.8,4
9947MX/1S,9947MX,1S,83,CXF,2,4
602760/1S,602760,1S,7,CYF,7,13
602766/1S,602766,1S,2.2,CYF,7,13
602772/1S,602772,1S,6.8,CYF,6.9,13
602774/1S,602774,1S,5.2,CYF,7,13
602775/1S,602775,1S,5.2,CYF,7,13
602797/1S,602797,1S,18.4,CYF,7,13
0064MX/1S,0064MX,1S,42.2,CYF,2,4
0077MX/1S,0077MX,1S,26.4,CYF,1.8,3
